Iteration	Ident	Success
1428	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1429	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1430	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1431	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1432	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1433	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1434	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1435	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1436	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1437	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1438	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1439	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1439	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1440	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1441	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1442	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1443	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1444	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1445	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1446	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1447	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1448	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1449	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1450	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1451	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1452	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1453	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1454	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1455	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1456	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1457	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1458	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1459	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1460	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1461	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1462	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1463	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1464	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1465	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1466	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1467	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1468	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1469	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1470	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1471	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1472	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1473	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1474	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1475	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1476	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1477	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1478	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1479	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1480	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1481	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1482	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1483	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1484	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1485	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1486	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1487	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1488	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1489	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1490	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1491	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1492	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1493	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1494	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1495	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1496	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1497	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1498	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1499	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1500	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1501	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1502	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1503	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1504	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1505	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1506	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1507	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1508	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1509	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1510	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1511	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1512	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1514	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1515	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1516	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1516	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1517	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1518	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1519	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1520	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1521	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1522	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1523	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1524	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1525	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	False
1526	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1527	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1528	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1529	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1530	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1531	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1532	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1533	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1534	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1535	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1536	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1537	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1538	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1539	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1540	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1541	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1542	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1543	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1544	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1545	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1546	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1547	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1548	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1549	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1550	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1551	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1552	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1553	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1554	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1555	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1556	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1557	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1558	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1559	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1560	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1561	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1562	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1563	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1564	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1565	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1566	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1567	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1568	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1569	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1570	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1571	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1572	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1573	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1574	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1575	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1576	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1577	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1578	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1579	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1580	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1581	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1582	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1583	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1584	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1585	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1586	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1587	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1588	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1589	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1590	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1591	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1592	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1593	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1594	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1595	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1596	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1597	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1598	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1599	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1600	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1601	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1602	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1603	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1604	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1605	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1606	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1607	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1608	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1609	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1610	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1611	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1612	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1613	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1614	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1615	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1616	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1617	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1618	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1619	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1620	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1621	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1622	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1623	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1624	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1625	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1626	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1627	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1628	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1629	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1630	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1631	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1632	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1633	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1634	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1635	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1636	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1636	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1637	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1638	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1639	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1640	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1641	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1642	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1643	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1644	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1645	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1646	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1647	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1648	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1649	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1650	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1651	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1652	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1653	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1654	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1655	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1656	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1657	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1658	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1659	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1659	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1660	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1661	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1662	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1663	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1664	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1665	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1666	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1667	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1668	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1669	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1670	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1671	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1672	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1673	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1674	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1675	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1676	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1677	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1678	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1679	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1680	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1681	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1682	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1683	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1684	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1685	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1686	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1687	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1688	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1689	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1690	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1691	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1692	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1693	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1694	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1695	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1696	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1697	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1698	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1699	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__press_button	False
1699	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1700	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1701	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1702	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1703	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1704	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1705	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1706	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1707	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1708	pnode_GRIPPER_AND_LOW_FRICTION__reach_pnode_1__press_button	True
1709	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1710	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1711	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1712	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1713	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1714	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1715	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1716	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1717	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1718	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1719	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1720	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1721	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1722	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1723	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1724	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1725	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1726	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1727	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1728	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1729	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1730	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1731	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1732	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1733	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1734	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1735	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1736	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1737	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1738	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1739	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1740	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1741	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1742	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1743	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1744	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1745	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1746	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1747	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1748	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1749	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1750	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1751	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1752	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1753	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1754	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1755	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1756	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1757	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1758	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1759	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1760	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1761	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1762	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1763	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1764	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1765	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1766	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1767	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1768	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1769	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1770	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1771	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1772	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1773	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
1774	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__press_button	True
1775	pnode_GRIPPER_AND_LOW_FRICTION__goal_0__grasp_right	True
1776	pnode_GRIPPER_AND_LOW_FRICTION__goal_1__place_object_right	True
